date,portfolio_returns,portfolio_costs,portfolio_net,equity,ret_EURUSD,ret_USDJPY,ret_GBPUSD,ret_AUDUSD
2007-08-30,0.0,0.0,0.0,95.45213045413142,-0.0,0.0,-0.0,-0.0
2007-08-31,0.0,0.0,0.0,95.45213045413142,0.0,-0.0,0.0,-0.0
2007-09-03,0.0,2.818126931448103e-07,-2.818126931448103e-07,95.45210355450948,-0.0,0.0,0.0,0.0
2007-09-04,0.0,3.214502183900861e-07,-3.214502183900861e-07,95.45207287140994,0.0,0.0,-0.0,0.0
2007-09-05,0.0,1.5016331658762596e-09,-1.5016331658762596e-09,95.45207272807593,0.0,-0.0,0.0,-0.0
2007-09-06,0.0,0.0,0.0,95.45207272807593,0.0,0.0,0.0,0.0
2007-09-07,-0.0012008841235539296,3.608700495454087e-08,-0.0012009202105588842,95.33744240479706,-0.005871674067487354,-0.0,0.0,-0.0
2007-09-11,-0.0009340283878570843,1.3223000966701788e-06,-0.0009353506879537545,95.24826846245598,-0.0047194581350702425,0.0,0.0,0.0
2007-09-12,-0.0009420991168265679,1.2035754106610327e-06,-0.0009433026922372289,95.15842051438442,-0.0049095223751962624,-0.0,-0.0,0.0
2007-09-13,0.0005496781421558965,1.1582905581062133e-06,0.0005485198515977902,95.21061679708323,0.0029536587569297668,0.0,-0.0,-0.0
2007-09-14,-1.834115434078681e-05,5.37843501969014e-07,-1.8878997842755826e-05,95.20881931605412,-0.0001,0.0,-0.0,0.0
2007-09-17,-0.0021938108614308347,2.410854410725416e-09,-0.0021938132722852453,94.99994894459995,-0.0,-0.0,-0.006421049054738737,-0.0
2007-09-18,0.0029388672354566424,7.891153780873292e-06,0.002930976081675769,95.27839152271699,0.0,0.0,0.009724795817071197,0.0
2007-09-19,-2.4437777654858114e-05,1.1565142690290458e-05,-3.6002920345148574e-05,95.27496122237639,-0.0,0.0,-0.0001,0.0
2007-09-20,0.0,1.7320649844859704e-09,-1.7320649844859704e-09,95.27496105735396,0.0,-0.0,0.0,0.0
2007-09-21,-0.00021686663372352577,0.0,-0.00021686663372352577,95.25429909727133,-0.0010301216575419158,0.0,0.0,-0.0
2007-09-24,0.0002695038784902834,1.9483746409680593e-08,0.0002694843947438737,95.2799686444103,0.0012807424719581961,-0.0,0.0,0.0
2007-09-25,-2.0975464916385963e-05,1.3463918536555653e-07,-2.111010410175152e-05,95.27795727435341,-0.0001,-0.0,-0.0,0.0
2007-09-26,0.00026066021751051645,2.6205832940412455e-09,0.0002606575969272224,95.30279219773668,0.0012426133899299141,0.0,-0.0,0.0
2007-09-27,-2.0915991279977938e-05,1.2156785611008165e-07,-2.103755913608802e-05,95.30078725961,-0.0001,0.0,0.0,0.0
2007-09-28,0.0,2.4007939678563627e-09,-2.4007939678563627e-09,95.30078703081244,0.0,-0.0,0.0,0.0
2007-10-01,0.000432048633352739,3.135262778164516e-06,0.0004289133705745745,95.34166281259624,0.0019215122666684681,0.0,-0.0,0.0
2007-10-02,-2.245362752289395e-05,6.239108630036878e-08,-2.2516018609194317e-05,95.33951609794212,-0.0001,-0.0,-0.0,-0.0
2007-10-03,0.0,2.6215668033346964e-10,-2.6215668033346964e-10,95.33951607294824,-0.0,0.0,-0.0,-0.0
2007-10-04,0.0,1.3500740130525936e-09,-1.3500740130525936e-09,95.33951594423283,0.0,-0.0,0.0,0.0
2007-10-05,0.0,0.0,0.0,95.33951594423283,-0.0,0.0,0.0,0.0
2007-10-08,0.0,0.0,0.0,95.33951594423283,-0.0,0.0,-0.0,-0.0
2007-10-09,0.0013358061228762707,0.0,0.0013358061228762707,95.4668710533832,0.004019309359140066,0.0010080570555415114,0.0,0.0
2007-10-10,-8.05604484410731e-05,5.067940805844658e-05,-0.00013123985649951967,95.4543419949257,-0.0001,-0.0001,0.0,-0.0
2007-10-11,0.0,0.0,0.0,95.4543419949257,0.0,0.0,-0.0,0.0
2007-10-12,0.0,1.4365562928622677e-09,-1.4365562928622677e-09,95.45434185780016,-0.0,0.0,0.0,0.0
2007-10-15,0.0,3.239634806237457e-10,-3.239634806237457e-10,95.45434182687643,0.0,-0.0,0.0,-0.0
2007-10-16,0.0,0.0,0.0,95.45434182687643,-0.0,-0.0,-0.0,-0.0
2007-10-17,0.0,0.0,0.0,95.45434182687643,0.0,-0.0,0.0,0.0
2007-10-18,0.0,0.0,0.0,95.45434182687643,0.0,-0.0,0.0,0.0
2007-10-19,-2.9718128655141268e-05,0.0,-2.9718128655141268e-05,95.45150510246533,-0.00024293535344189755,-0.0,0.0,-0.0
2007-10-22,-1.2232658197115222e-05,5.57538152062137e-10,-1.2233215735267283e-05,95.45033742361116,-0.0001,-0.0,-0.0,-0.0
2007-10-23,0.0,3.542839534943776e-10,-3.542839534943776e-10,95.45033738979464,0.0,0.0,0.0,0.0
2007-10-24,0.0,3.5945029464157096e-05,-3.5945029464157096e-05,95.4469064246048,0.0,-0.0,-0.0,0.0
2007-10-25,0.0,9.569290626500506e-08,-9.569290626500506e-08,95.44689729101293,0.0,-0.0,0.0,0.0
2007-10-26,-0.00025278960793986453,2.643007157673849e-10,-0.0002527898722405803,95.42276928204099,-0.0047777433031881535,0.0,0.0,0.0
2007-10-29,-9.327469862731698e-05,4.163319237929224e-07,-9.369103055110991e-05,95.41382902444892,-0.0017301152697892785,0.0,0.0,0.0
2007-10-30,-8.221000709760301e-05,4.024792907745302e-08,-8.225025502668046e-05,95.40598121267858,-0.0015305939791070422,0.0,0.0,-0.0
2007-10-31,-0.00011861893887147499,3.499309901640636e-08,-0.0001186539319704914,95.39466091787419,-0.0022142854017568325,0.0,0.0,0.0
2007-11-01,-5.32487998578906e-06,6.421021287611878e-08,-5.389090198665178e-06,95.39414682744203,-0.0001,-0.0,-0.0,-0.0
2007-11-02,0.0,1.2126266495712108e-09,-1.2126266495712108e-09,95.39414671176453,0.0,0.0,0.0,0.0
2007-11-05,0.0,0.0,0.0,95.39414671176453,-0.0,-0.0,-0.0,-0.0
2007-11-06,0.0,0.0,0.0,95.39414671176453,0.0,0.0,0.0,0.0
2007-11-07,-0.00022416418908469363,0.0,-0.00022416418908469363,95.37276276022347,-0.004209271726452368,-0.0,0.0,-0.0
2007-11-08,-0.00020285111532174015,2.620162000387571e-07,-0.00020311313152177892,95.35339129971736,-0.0039051297848762268,0.0,0.0,0.0
2007-11-09,2.0930953095325516e-05,1.9831704210997935e-07,2.0732636053215537e-05,95.35536822687563,0.0004107878291824685,-0.0,-0.0,-0.0
2007-11-12,-5.090546103743999e-06,9.547148590958316e-09,-5.100093252334957e-06,95.35488190560555,-0.0001,-0.0,-0.0,-0.0
2007-11-13,0.00126982984149916,2.0784362391673688e-06,0.0012677514052599926,95.47576819113978,0.0,0.0,0.009838282056837667,0.023315011015696985
2007-11-14,-8.066245632972677e-06,2.4967266448944277e-06,-1.0562972277867106e-05,95.47475968324717,0.0,0.0,-0.0001,-0.0001
2007-11-15,-0.00023396100655326144,2.5454375179722243e-06,-0.00023650644407123366,95.45217928733592,-0.0,-0.0,-0.004188822155574046,-0.0
2007-11-16,0.00035517236920042225,9.225919278600365e-07,0.00035424977727256223,95.48599320058865,0.0,0.0,0.003920066743993367,0.003910367783132684
2007-11-19,-8.899614305926146e-06,3.397017625363749e-07,-9.23931606846252e-06,95.48511097531735,0.0,-0.0,-0.0001,-0.0001
2007-11-20,0.0,1.4935885735832544e-09,-1.4935885735832544e-09,95.48511083270188,0.0,-0.0,0.0,0.0
2007-11-21,-0.00011419559845564817,0.0,-0.00011419559845564817,95.47420685332673,-0.0017790342611554543,-0.0,-0.0,-0.0
2007-11-22,0.000138439562464826,6.295135634267757e-08,0.00013837661110848332,95.48741825051937,0.00013374777224106627,0.0,-0.0,0.003564107396364802
2007-11-23,-1.0002200632283314e-05,5.972140777800311e-08,-1.0061922040061317e-05,95.48645746356112,-0.0001,-0.0,-0.0,-0.0001
2007-11-27,0.0,1.9858547603219814e-07,-1.9858547603219814e-07,95.48643850133752,0.0,0.0,0.0,0.0
2007-11-28,0.0,2.5394935268804878e-09,-2.5394935268804878e-09,95.48643825885033,0.0,0.0,0.0,0.0
2007-11-29,0.0,0.0,0.0,95.48643825885033,-0.0,-0.0,-0.0,-0.0
2007-11-30,0.0,0.0,0.0,95.48643825885033,-0.0,0.0,-0.0,0.0
2007-12-03,0.0,0.0,0.0,95.48643825885033,-0.0,-0.0,0.0,-0.0
2007-12-04,0.0,0.0,0.0,95.48643825885033,0.0,-0.0,-0.0,-0.0
2007-12-05,0.0,0.0,0.0,95.48643825885033,-0.0,0.0,-0.0,-0.0
2007-12-06,0.00028418546069433295,0.0,0.00028418546069433295,95.51357411629698,0.004019217399320973,0.0,0.00044768525068449315,0.0
2007-12-07,8.271349034103293e-05,6.251222431647427e-07,8.208836809786819e-05,95.52141466972738,-0.0001,0.0,0.001686351542529163,-0.0
2007-12-10,-5.2213975979849335e-06,1.0640040789433093e-06,-6.285401676928243e-06,95.52081427926743,0.0,0.0,-0.0001,0.0
2007-12-11,0.0,8.655730845893939e-07,-8.655730845893939e-07,95.52073159902157,-0.0,-0.0,-0.0,-0.0
2007-12-12,0.0,1.2133765238980654e-06,-1.2133765238980654e-06,95.5206156964083,0.0,0.0,0.0,0.0
2007-12-13,0.0,6.088938926059953e-07,-6.088938926059953e-07,95.52055753448879,-0.0,0.0,-0.0,-0.0
2007-12-14,0.0,1.341875931022696e-09,-1.341875931022696e-09,95.52055740631205,-0.0,0.0,-0.0,-0.0
2007-12-17,-0.0003183029415990279,9.430430785011122e-07,-0.000319245984677529,95.49006285190593,-0.0017719903265834946,-0.0,0.0,-0.004992263639066252
2007-12-19,-0.00014539202058793047,3.1346815776553344e-06,-0.0001485267021655858,95.47588002778096,-0.0020137352841703704,0.0,0.0,0.00034340735654248
2007-12-20,-0.0002746462836255728,2.4999999999999994e-05,-0.0002996462836255728,95.44727103515476,-0.0035402432596395306,-0.0,-0.0,0.0005153854425687943
2007-12-21,0.0005982191650346867,6.77763853460528e-07,0.0005975414011812262,95.50430473122802,0.003841591269959199,0.0,-0.0,0.007966110879709554
2007-12-24,-1.1071104151302647e-05,1.1112082868592472e-06,-1.2182312438161893e-05,95.50314126794859,-0.0001,0.0,-0.0,-0.0001
2007-12-25,0.0,1.0876052806438399e-07,-1.0876052806438399e-07,95.50313088097651,-0.0,0.0,-0.0,-0.0
2007-12-26,0.0,1.5920342473753347e-09,-1.5920342473753347e-09,95.50313072893226,0.0,0.0,0.0,0.0
2007-12-27,0.0,1.0632864591934577e-07,-1.0632864591934577e-07,95.5031205742137,0.0,-0.0,0.0,0.0
2007-12-28,-0.0005521153381695564,1.8132731292364035e-09,-0.0005521171514426856,95.45039166332838,-0.0072234026773245865,-0.0,-0.0,-0.0
2007-12-31,0.0005278657935165186,1.9954903006962193e-06,0.0005258703032158225,95.50058618973443,0.007942992081468536,-0.0,-0.0,0.0
2008-01-01,-5.792985991538144e-06,1.705386943191827e-06,-7.498372934729971e-06,95.4998700907237,-0.0001,0.0,0.0,0.0
2008-01-02,0.0,0.0,0.0,95.4998700907237,0.0,-0.0,-0.0,0.0
2008-01-03,0.0,0.0,0.0,95.4998700907237,0.0,0.0,-0.0,-0.0
2008-01-04,0.0,0.0,0.0,95.4998700907237,0.0,-0.0,0.0,-0.0
2008-01-07,0.0,0.0,0.0,95.4998700907237,-0.0,0.0,-0.0,-0.0
2008-01-08,0.0,0.0,0.0,95.4998700907237,0.0,-0.0,0.0,0.0
2008-01-09,0.00037684439057992136,1.6714446253710243e-05,0.00036012994432621113,95.53426245362263,0.058145548060384175,0.0,-0.0,0.0
2008-01-10,-2.971001127247256e-05,0.00017292873013376848,-0.00020263874140624103,95.51490351091786,-0.0001,-0.0,0.0,0.0
2008-01-11,0.0,7.742542646849149e-10,-7.742542646849149e-10,95.51490343696504,-0.0,-0.0,-0.0,-0.0
2008-01-14,0.0,0.0,0.0,95.51490343696504,0.0,-0.0,-0.0,0.0
2008-01-15,0.0,0.0,0.0,95.51490343696504,-0.0,-0.0,0.0,-0.0
2008-01-16,0.0,0.0,0.0,95.51490343696504,-0.0,0.0,0.0,-0.0
2008-01-17,0.0,0.0,0.0,95.51490343696504,-0.0,-0.0,0.0,-0.0
2008-01-18,0.0,0.0,0.0,95.51490343696504,-0.0,0.0,0.0,0.0
2008-01-21,0.0,2.0860738359329558e-09,-2.0860738359329558e-09,95.5149032377139,-0.0,-0.0,0.0,-0.0
2008-01-22,0.0,7.788311283674076e-10,-7.788311283674076e-10,95.51490316332391,0.0,0.0,0.0,0.0
2008-01-23,0.0,0.0,0.0,95.51490316332391,-0.0,-0.0,-0.0,0.0
2008-01-24,0.0,0.0,0.0,95.51490316332391,0.0,0.0,0.0,0.0
2008-01-25,-0.00032704563035829414,0.0,-0.00032704563035829414,95.48366543161025,-0.0,-0.0,-0.0013081825214331765,-0.0
2008-01-28,-0.0005458519226338443,1.7012762032908024e-07,-0.0005460220502541734,95.43152924484549,0.0,0.0,-0.002183407690535377,0.0
2008-01-29,-0.0005520047479165013,3.203087620567424e-08,-0.000552036778792707,95.37884753084592,-0.0,0.0,-0.0022080189916660053,0.0
2008-01-30,0.0007141000742055259,2.705379625944082e-08,0.0007140730204092665,95.4469549925854,0.0,-0.0,0.0028564002968221036,-0.0
2008-01-31,-2.5e-05,4.8931151452030754e-08,-2.5048931151452034e-05,95.44456414838119,0.0,0.0,-0.0001,0.0
2008-02-01,0.0,9.855894304688917e-10,-9.855894304688917e-10,95.44456405431202,-0.0,0.0,-0.0,0.0
2008-02-04,0.0,0.0,0.0,95.44456405431202,0.0,0.0,0.0,0.0
2008-02-05,0.0,0.0,0.0,95.44456405431202,-0.0,-0.0,-0.0,-0.0
2008-02-06,0.0,0.0,0.0,95.44456405431202,-0.0,-0.0,-0.0,-0.0
2008-02-07,-0.0028591153956398106,1.4598780155924418e-07,-0.00285926138344137,95.17166309805214,-0.0095547125377884,0.0,-0.0,0.0
2008-02-08,0.022381533827135914,5.001025511742252e-07,0.02238103372458474,97.30170329947445,0.07542583702905992,0.0,0.0,0.0
2008-02-11,0.014370350276519115,1.7360763619878688e-05,0.014352989512899237,98.69827362651905,0.06845246387372236,-0.0,0.0,0.0
2008-02-12,-1.7937051840141312e-05,6.112260179545157e-06,-2.404931201968647e-05,98.6959000009408,-0.0001,0.0,0.0,-0.0
2008-02-13,0.0,1.8942860295020774e-05,-1.8942860295020774e-05,98.69403041829538,-0.0,0.0,0.0,-0.0
2008-02-14,0.0011109154237892687,3.0203681149282292e-09,0.0011109124034211538,98.8036708408307,0.0,0.004443661695157075,0.0,0.0
2008-02-15,-6.899669909763087e-05,0.00011299339819526174,-0.0001819900972928926,98.78568955116148,0.0,-0.0001,-0.0,0.0
2008-02-18,0.0,2.7379190034760957e-06,-2.7379190034760957e-06,98.78541908394479,-0.0,0.0,-0.0,0.0
2008-02-19,0.0,6.785286464927945e-09,-6.785286464927945e-09,98.78541841365741,0.0,-0.0,-0.0,0.0
2008-02-20,0.0,0.0,0.0,98.78541841365741,-0.0,0.0,-0.0,-0.0
2008-02-21,0.0,2.622253964471716e-09,-2.622253964471716e-09,98.78541815461695,0.0,-0.0,0.0,-0.0
2008-02-22,0.0,2.7083314326167874e-06,-2.7083314326167874e-06,98.7851506109639,0.0,-0.0,0.0,0.0
2008-02-25,0.0,5.212132240163536e-09,-5.212132240163536e-09,98.78515009608262,0.0,0.0,-0.0,0.0
2008-02-26,0.0,0.0,0.0,98.78515009608262,0.0,-0.0,0.0,0.0
2008-02-27,0.0002825700433955201,0.0,0.0002825700433955201,98.81306382023209,-0.008233538945984453,-0.0,0.001962502530664201,0.0
2008-02-28,-0.00015462189459036413,2.137623181030224e-08,-0.00015464327082217444,98.79778304484297,-0.005151412739262895,-0.0,-0.0001,0.0
2008-02-29,6.485066475377867e-06,1.018239532418995e-08,6.474884080053677e-06,98.79842274903555,0.00025825100994025796,-0.0,-0.0,-0.0
2008-03-03,-2.5112754034300816e-06,2.5371932655150754e-10,-2.5115291227566333e-06,98.79817461391953,-0.0001,-0.0,-0.0,0.0
2008-03-04,0.0,1.0474731468763932e-10,-1.0474731468763932e-10,98.79817460357069,0.0,-0.0,0.0,-0.0
2008-03-05,0.0,0.0,0.0,98.79817460357069,0.0,0.0,0.0,0.0
2008-03-06,0.0,1.1803436040010856e-09,-1.1803436040010856e-09,98.79817448695489,0.0,-0.0,0.0,-0.0
2008-03-07,-0.00026165745473056,1.0237632217489912e-10,-0.00026165755710688216,98.77232319797203,-0.0,0.0,-0.00104662981892224,-0.0
2008-03-10,-2.5e-05,0.0,-2.5e-05,98.76985388989206,0.0,-0.0,-0.0001,-0.0
2008-03-11,0.0,0.0,0.0,98.76985388989206,0.0,0.0,-0.0,0.0
2008-03-12,0.0,0.0,0.0,98.76985388989206,0.0,-0.0,0.0,0.0
2008-03-13,-0.00013507941477788933,0.0,-0.00013507941477788933,98.75651211583093,-0.005380183738611166,-0.0,0.0,0.0
2008-03-14,6.651327591574839e-06,1.0506807695130627e-08,6.640820783879709e-06,98.75716794012914,0.0002654764206727611,-0.0,-0.0,-0.0
2008-03-17,-2.3675115700968646e-06,7.649124367906718e-06,-1.0016635938003582e-05,98.75617872553161,-0.0001,-0.0,-0.0,-0.0
2008-03-18,0.00013300064011156803,1.022192545768047e-08,0.00013299041818611035,98.76931235103879,0.005615191493736116,0.0,0.0,0.0
2008-03-19,-2.370519653797694e-06,5.008841316793932e-08,-2.4206080669656336e-06,98.76907326924454,-0.0001,-0.0,-0.0,-0.0
2008-03-20,-0.014092793939859391,0.0001255054608343004,-0.014218299400693692,97.36474501397336,-0.0,0.0,0.0,-0.014421728936560917
2008-03-21,-0.0008427195632238874,0.00014963116594956665,-0.000992350729173454,97.26812503826295,0.0,0.0,-0.0,-0.0036794216155416892
2008-03-24,0.0031211169156155146,9.692199795143401e-07,0.0031201476956360004,97.57161595445993,-0.0,0.0,0.0,0.013921762761765377
2008-03-25,-1.726099179293034e-05,1.0315972196395954e-05,-2.7576963989326292e-05,97.56892522552036,0.0,-0.0,0.0,-0.0001
2008-03-26,0.0,1.179048720489906e-10,-1.179048720489906e-10,97.56892521401652,0.0,-0.0,0.0,0.0
2008-03-27,1.6112131288691677e-05,2.0369237884277497e-08,1.60917620508074e-05,97.57049526994462,0.0005325822100736733,0.0,-0.0,0.0
2008-03-28,-3.0274205822244433e-06,4.2705731169517814e-09,-3.0316911553413953e-06,97.57019946633709,-0.0001,-0.0,-0.0,-0.0
2008-03-31,0.0,0.0,0.0,97.57019946633709,-0.0,0.0,-0.0,-0.0
2008-04-02,0.0,0.0,0.0,97.57019946633709,-0.0,0.0,0.0,0.0
2008-04-03,0.0,0.0,0.0,97.57019946633709,-0.0,0.0,0.0,0.0
2008-04-04,0.0,0.0,0.0,97.57019946633709,0.0,-0.0,-0.0,0.0
2008-04-07,0.0,0.0,0.0,97.57019946633709,-0.0,0.0,-0.0,0.0
2008-04-08,0.0,0.0,0.0,97.57019946633709,-0.0,0.0,-0.0,0.0
2008-04-09,0.047112247248262004,8.163112372515532e-07,0.04711143093702475,102.16687118000716,0.015692337696197035,0.058672431974934866,0.0,-0.0
2008-04-10,-3.5384536039507804e-05,0.00011359843451957797,-0.00014898297055908577,102.15165005604602,-0.0001,-0.0001,-0.0,0.0
2008-04-11,0.0,1.2501195412073508e-09,-1.2501195412073508e-09,102.15164992834424,0.0,-0.0,0.0,-0.0
2008-04-14,0.0,0.0,0.0,102.15164992834424,0.0,0.0,-0.0,-0.0
2008-04-15,0.0,0.0,0.0,102.15164992834424,-0.0,0.0,-0.0,-0.0
2008-04-16,0.0,0.0,0.0,102.15164992834424,0.0,-0.0,0.0,0.0
2008-04-17,0.00043721770328873687,0.0,0.00043721770328873687,102.19631243811307,0.003414323154582555,0.0,0.0,-0.0
2008-04-18,-1.2807201810642094e-05,3.6056098585673936e-09,-1.281080742050066e-05,102.19500322083532,-0.0001,0.0,0.0,-0.0
2008-04-21,0.002124273989663553,4.826318448031275e-10,0.002124273507031708,102.41209335872836,0.0,-0.0,0.008497095958654211,0.0
2008-04-22,-5.732113499146127e-05,8.964226998292253e-05,-0.0001469634049743838,102.39704252877782,0.0,-0.0,-0.0001,0.0
2008-04-23,0.0003841485617208763,7.573754948425605e-09,0.00038414098796592786,102.4363774298596,0.0070275144485914985,0.0,-0.0,0.0
2008-04-24,-5.4621425251613705e-06,8.415679958084094e-09,-5.470558205119455e-06,102.43581704569455,-0.0001,0.0,-0.0,-0.0
2008-04-25,-0.00016843262755319768,5.12907046234732e-07,-0.00016894553459943242,102.41851097182165,-0.0031023385725221894,0.0,0.0,-0.0
2008-04-28,5.4250059281622516e-05,1.4366108220876556e-06,5.281344845953486e-05,102.42392004657216,0.0010174394116202468,-0.0,0.0,0.0
2008-04-29,-5.231290178855759e-06,1.5880038338854826e-06,-6.819294012741242e-06,102.42322158774743,-0.0001,-0.0,-0.0,-0.0
2008-04-30,0.0,2.1851947747987183e-06,-2.1851947747987183e-06,102.42299777305881,0.0,-0.0,0.0,0.0
2008-05-02,0.0,1.2244143755014287e-08,-1.2244143755014287e-08,102.4229965189769,-0.0,0.0,-0.0,-0.0
2008-05-05,0.0002063503742121948,0.0,0.0002063503742121948,102.44413154263654,0.004053477942077765,-0.0,0.0,0.0
2008-05-06,-5.091277582952381e-06,1.1565170978992956e-09,-5.09243410005028e-06,102.44360985264771,-0.0001,-0.0,0.0,0.0
2008-05-07,0.0,2.2070395696016655e-10,-2.2070395696016655e-10,102.443609830038,-0.0,0.0,-0.0,-0.0
2008-05-08,0.0,0.0,0.0,102.443609830038,0.0,0.0,0.0,0.0
2008-05-09,0.004531898868932716,6.351299898737852e-08,0.004531835355933728,102.90786740305523,0.0,0.050421785913982484,-0.0,-0.0
2008-05-12,-6.871404494077345e-06,4.461365956947198e-06,-1.1332770451024542e-05,102.90670117181635,0.0,-0.0001,0.0,0.0
2008-05-13,0.0,2.608251734807496e-05,-2.608251734807496e-05,102.90401710599781,-0.0,0.0,-0.0,-0.0
2008-05-14,0.0,1.9307156809304784e-09,-1.9307156809304784e-09,102.9040169073194,-0.0,0.0,0.0,-0.0
2008-05-15,0.0022619401620996276,0.0,0.0022619401620996276,103.13677963600345,-0.0,-0.0,0.0,0.010248087514669314
2008-05-16,-2.019693400689912e-05,3.749786279977883e-06,-2.3946720286877002e-05,103.13430984839023,0.0,-0.0,0.0,-0.0001
2008-05-19,0.0008904432987778866,9.67568285722975e-10,0.000890442331209601,103.2261450036793,0.004263337902665853,0.0,-0.0,-0.0
2008-05-20,-2.0622312938345342e-05,5.274934864541038e-07,-2.1149806424799446e-05,103.2239617906945,-0.0001,-0.0,0.0,0.0
2008-05-21,-0.0027584979663043832,2.3264994101296343e-09,-0.0027585002928037935,102.93921846187051,-0.008657057367725606,-0.0,-0.0018348341182992222,0.0
2008-05-22,-0.0017761232299843047,1.8244632515313053e-06,-0.001777947693235836,102.75619791586273,0.0035553498437215225,0.0,-0.004654473674646997,-0.0
2008-05-23,-0.00045890332185638365,5.980665238120534e-06,-0.0004648839870945042,102.70842820487691,-0.0001,-0.0,-0.0008721954141459598,0.0
2008-05-26,5.962264076203076e-05,1.993263844647042e-07,5.942331437756606e-05,102.71453148009535,-0.0,0.0,0.00011894963264835745,-0.0
2008-05-27,-5.012338695984504e-05,1.7757135636106703e-09,-5.012516267340865e-05,102.70938289749598,-0.0,0.0,-0.0001,-0.0
2008-05-28,0.0,3.832255763903947e-09,-3.832255763903947e-09,102.70938250388737,-0.0,0.0,0.0,0.0
2008-05-29,0.0,1.7913451431457105e-06,-1.7913451431457105e-06,102.70919851593388,-0.0,0.0,-0.0,-0.0
2008-05-30,0.0003071116142850356,1.0420000350211123e-06,0.00030606961425001447,102.74063468070358,0.001376473863915917,0.0,0.0,0.0
2008-06-02,-2.2296723959770348e-05,2.9500955251124397e-08,-2.2326224915021472e-05,102.73834087018578,-0.0001,-0.0,-0.0,-0.0
2008-06-03,0.0,0.0,0.0,102.73834087018578,-0.0,0.0,-0.0,-0.0
2008-06-04,-0.00027692553646435354,0.0,-0.00027692553646435354,102.70989000002486,-0.001242001008596627,0.0,-0.0,0.0
2008-06-05,-2.225013089595361e-05,9.318612763347945e-08,-2.234331702358709e-05,102.70759512039113,-0.0001,0.0,0.0,0.0
2008-06-06,0.0,3.3919149385039374e-09,-3.3919149385039374e-09,102.7075947720157,0.0,-0.0,0.0,0.0
2008-06-09,0.0,2.81437233362912e-07,-2.81437233362912e-07,102.7075658662744,-0.0,0.0,0.0,-0.0
2008-06-10,-0.0012476089804756472,3.3639376240332533e-09,-0.0012476123444132713,102.57942663923498,-0.0,0.0,-0.0,-0.005775942210980556
2008-06-11,0.0005434291769532305,1.0604703939005465e-06,0.0005423687065593299,102.6350625101809,0.0,0.003440127318635178,0.0,0.0015159112397706842
2008-06-12,-0.0022737548889530685,6.766585109631574e-08,-0.002273822554804165,102.40168859013153,-0.0,-0.0001,-0.0,-0.010777889783360806
2008-06-13,0.00030716437221109264,3.356234229511297e-06,0.0003038081379815813,102.43279905646827,-0.0,-0.0033467390001191808,-0.0,0.0027253082380094273
2008-06-16,0.0003380794679705875,1.8840507371257893e-07,0.00033789106289687493,102.46741018381695,0.0,-0.0001,0.0,0.0017887838439007986
2008-06-17,-1.922723859108231e-05,8.128655403532582e-08,-1.9308525145117637e-05,102.46543168925086,0.0,-0.0,-0.0,-0.0001
2008-06-18,0.0,1.0657371665054982e-06,-1.0657371665054982e-06,102.46532248803202,0.0,-0.0,0.0,0.0
2008-06-19,0.0,4.018948590164828e-09,-4.018948590164828e-09,102.46532207622916,-0.0,0.0,0.0,0.0
2008-06-20,0.0,5.972583820722038e-06,-5.972583820722038e-06,102.46471009350432,0.0,-0.0,0.0,0.0
2008-06-23,0.0,5.520130098441017e-07,-5.520130098441017e-07,102.46465353165131,-0.0,0.0,-0.0,-0.0
2008-06-24,0.0,1.0039954944049438e-05,-1.0039954944049438e-05,102.46362479114649,0.0,-0.0,0.0,0.0
2008-06-25,0.0,6.191945514225084e-10,-6.191945514225084e-10,102.46362472770156,0.0,0.0,0.0,0.0
2008-06-26,-0.0011068544883477977,0.0,-0.0011068544883477977,102.35021240477933,-0.005140960465727773,-0.0,0.0,-0.0
2008-06-27,-0.0015353515121437039,1.1397150371756684e-06,-0.0015364912271808794,102.19295220131927,-0.0,-0.0,-0.003370402907664449,0.0
2008-06-30,0.0002873019255604272,2.6990271585792515e-06,0.00028460289840184793,102.22203661171201,0.00018895812560815184,0.0,0.0005581160784596806,-0.0
2008-07-02,-6.56619831185924e-05,8.020876428370821e-08,-6.57421918828761e-05,102.21531631096643,-0.0001,-0.0,-0.0001,0.0
2008-07-03,0.0023882134312844614,2.484143509019765e-09,0.0023882109471409525,102.45942804834576,0.011109822846674378,0.0,-0.0,-0.0
2008-07-04,-1.969817733210249e-05,3.5964718505643403e-06,-2.329464918266683e-05,102.45704129191391,-0.0001,0.0,0.0,0.0
2008-07-07,0.0,3.1041167233084033e-09,-3.1041167233084033e-09,102.4570409738753,0.0,0.0,-0.0,-0.0
2008-07-08,0.0,0.0,0.0,102.4570409738753,-0.0,0.0,-0.0,-0.0
2008-07-09,0.005143962803200185,0.0,0.005143962803200185,102.98407618157086,0.026115960128753713,-0.0,0.0,0.0
2008-07-10,-1.5190219356380316e-05,9.012811834721043e-06,-2.420303119110136e-05,102.98158365476284,-0.0001,0.0,-0.0,0.0
2008-07-11,0.0,5.79418614718441e-10,-5.79418614718441e-10,102.9815835950934,0.0,-0.0,0.0,0.0
2008-07-14,0.0,0.0,0.0,102.9815835950934,-0.0,0.0,0.0,0.0
2008-07-15,0.0,0.0,0.0,102.9815835950934,0.0,-0.0,0.0,0.0
