sharpe,cagr,total_ret,max_dd,n_trades,fold,window,num_std,regime,train_sharpe
0.2748979119622101,0.4775444512342464,1.047611924668268,2.0892399841565967,22,1,30,2.0,trend_aware,0.532
0.6331468185776133,0.09334523367108272,0.20430987597199746,0.010000000000005775,2,2,30,2.5,trend_aware,0.418
0.5466012829308198,1.2902129947673924,2.840426078639968,2.3061353159868645,41,4,10,1.5,trend_aware,0.385
