sharpe,cagr,total_ret,max_dd,n_trades,fold,window,num_std,regime,train_sharpe
0.7965284620889629,11.239868652036677,27.01543233200554,10.161885546586221,115,1,20,1.5,none,0.828
0.7896223028326914,2.9769661498115774,6.644695566506109,2.5673943834022146,165,2,10,1.5,none,0.873
1.0118187651419237,3.091933789686907,6.897063199511244,2.3003098336730945,155,3,10,1.5,none,0.699
0.4439786517171946,1.9931057135492702,4.4003840289823515,4.8018877766218635,155,4,10,1.5,none,0.615
